   2.71000004      -1.11699057       1.49970278E-02
   2.71333337      -1.11692560       2.40026917E-02
   2.71666670      -1.11683059       3.30041982E-02
   2.72000003      -1.11670554       4.20016050E-02
   2.72333336      -1.11655056       5.09949662E-02
   2.72666669      -1.11636555       5.99843413E-02
   2.73000002      -1.11615062       6.89697862E-02
   2.73333335      -1.11590576       7.79513642E-02
   2.73666668      -1.11563098       8.69291350E-02
   2.74000001      -1.11532629       9.59031656E-02
   2.74333334      -1.11499166      0.104873508    
   2.74666667      -1.11462712      0.113840237    
   2.75000000      -1.11423266      0.122803412    
   2.75333333      -1.11380839      0.131763101    
   2.75666666      -1.11335421      0.140719369    
   2.75999999      -1.11287022      0.149672285    
   2.76333332      -1.11235642      0.158621922    
   2.76666665      -1.11181283      0.167568341    
   2.76999998      -1.11123931      0.176511616    
   2.77333331      -1.11063600      0.185451820    
   2.77666664      -1.11000288      0.194389030    
   2.77999997      -1.10934007      0.203323320    
   2.78333330      -1.10864747      0.212254748    
   2.78666663      -1.10792506      0.221183404    
   2.78999996      -1.10717285      0.230109364    
   2.79333329      -1.10639095      0.239032701    
   2.79666662      -1.10557926      0.247953504    
   2.79999995      -1.10473788      0.256871849    
   2.80333328      -1.10386682      0.265787810    
   2.80666661      -1.10296595      0.274701446    
   2.80999994      -1.10203540      0.283612877    
   2.81333327      -1.10107517      0.292522162    
   2.81666660      -1.10008526      0.301429391    
   2.81999993      -1.09906566      0.310334653    
   2.82333326      -1.09801638      0.319238037    
   2.82666659      -1.09693742      0.328139603    
   2.83000016      -1.09582877      0.337039471    
   2.83333349      -1.09469044      0.345937699    
   2.83666682      -1.09352243      0.354834378    
   2.84000015      -1.09232485      0.363729626    
   2.84333348      -1.09109759      0.372623503    
   2.84666681      -1.08984065      0.381516099    
   2.85000014      -1.08855414      0.390407532    
   2.85333347      -1.08723795      0.399297863    
   2.85666680      -1.08589220      0.408187211    
   2.86000013      -1.08451676      0.417075634    
   2.86333346      -1.08311164      0.425963253    
   2.86666679      -1.08167696      0.434850156    
   2.87000012      -1.08021259      0.443736464    
   2.87333345      -1.07871866      0.452622235    
   2.87666678      -1.07719517      0.461507589    
   2.88000011      -1.07564199      0.470392615    
   2.88333344      -1.07405925      0.479277402    
   2.88666677      -1.07244682      0.488162071    
   2.89000010      -1.07080483      0.497046709    
   2.89333344      -1.06913316      0.505931437    
   2.89666677      -1.06743193      0.514816284    
   2.90000010      -1.06570101      0.523701429    
   2.90333343      -1.06394053      0.532586932    
   2.90666676      -1.06215048      0.541472912    
   2.91000009      -1.06033075      0.550359488    
   2.91333342      -1.05848145      0.559246778    
   2.91666675      -1.05660248      0.568134844    
   2.92000008      -1.05469394      0.577023804    
   2.92333341      -1.05275571      0.585913777    
   2.92666674      -1.05078781      0.594804823    
   2.93000007      -1.04879034      0.603697121    
   2.93333340      -1.04676318      0.612590730    
   2.93666673      -1.04470634      0.621485770    
   2.94000006      -1.04261994      0.630382359    
   2.94333339      -1.04050386      0.639280558    
   2.94666672      -1.03835809      0.648180544    
   2.95000005      -1.03618264      0.657082379    
   2.95333338      -1.03397751      0.665986240    
   2.95666671      -1.03174269      0.674892187    
   2.96000004      -1.02947819      0.683800340    
   2.96333337      -1.02718401      0.692710817    
   2.96666670      -1.02486014      0.701623738    
   2.97000003      -1.02250659      0.710539162    
   2.97333336      -1.02012324      0.719457269    
   2.97666669      -1.01771021      0.728378177    
   2.98000002      -1.01526737      0.737301946    
   2.98333335      -1.01279485      0.746228755    
   2.98666668      -1.01029253      0.755158663    
   2.99000001      -1.00776041      0.764091849    
   2.99333334      -1.00519860      0.773028374    
   2.99666667      -1.00260699      0.781968415    
   3.00000000     -0.999985516      0.790912032    
