 x   y1   y2   y3 
   312.600006      0.852961063       4.86809090E-02   8.27575251E-02
   313.200012      0.897916734       4.82709259E-02   8.20605531E-02
   313.800018      0.945297122       4.80250679E-02   8.16425979E-02
   314.400024      0.995206237       4.79494706E-02   8.15140828E-02
   315.000000       1.04774797       4.80523370E-02   8.16889554E-02
   315.600006       1.10302496       4.83442359E-02   8.21851864E-02
   316.200012       1.16113710       4.88384850E-02   8.30254108E-02
   316.800018       1.22217965       4.95516248E-02   8.42377469E-02
   317.400024       1.28624082       5.05039841E-02   8.58567581E-02
   318.000000       1.35339880       5.17203957E-02   8.79246593E-02
   318.600006       1.42371786       5.32310717E-02   9.04928073E-02
   319.200012       1.49724412       5.50726764E-02   9.36235413E-02
   319.800018       1.57399929       5.72896712E-02   9.73924324E-02
   320.400024       1.65397382       5.99359460E-02  0.101891100    
   321.000000       1.73711765       6.30768687E-02  0.107230671    
   321.600006       1.82332921       6.67917952E-02  0.113546044    
   322.200012       1.91244149       7.11771548E-02  0.121001147    
   322.800018       2.00420499       7.63502344E-02  0.129795387    
   323.400024       2.09826708       8.24538097E-02  0.140171468    
   324.000000       2.19414592       8.96616951E-02  0.152424872    
   324.600006       2.29119992       9.81853381E-02  0.166915059    
   325.200012       2.38859081      0.108281493      0.184078515    
   325.800018       2.48524094      0.120260783      0.204443306    
   326.400024       2.57978439      0.134496808      0.228644535    
   327.000000       2.67051578      0.151434809      0.257439137    
   327.600006       2.75533772      0.171598330      0.291717112    
   328.200012       2.83171797      0.195591047      0.332504719    
   328.800018       2.89666677      0.224089414      0.380951941    
   329.400024       2.94675374      0.257820100      0.438294083    
   330.000000       2.97819066      0.297514200      0.505774021    
   330.600006       2.98701048      0.343829930      0.584510744    
   331.200012       2.96936965      0.397237450      0.675303519    
   331.800018       2.92198801      0.457866728      0.778373241    
   332.400024       2.84270215      0.525333166      0.893066168    
   333.000000       2.73105335      0.598575652       1.01757836    
   333.600006       2.58877206      0.675759971       1.14879167    
   334.200012       2.41998458      0.754306793       1.28232133    
   334.800018       2.23100090      0.831083059       1.41284096    
   335.400024       2.02965212      0.902745903       1.53466773    
   336.000000       1.82430625      0.966169536       1.64248788    
   336.600006       1.62281084       1.01884520       1.73203647    
   337.200012       1.43163693       1.05915117       1.80055666    
   337.800018       1.25539732       1.08644044       1.84694839    
   338.400024       1.09677112       1.10095632       1.87162542    
   339.000000      0.956738591       1.10363448       1.87617826    
   339.600006      0.834983110       1.09586108       1.86296356    
   340.200012      0.730325580       1.07924557       1.83471715    
   340.800018      0.641106188       1.05543947       1.79424679    
   341.400024      0.565474510       1.02601206       1.74422014    
   342.000000      0.501585364      0.992377222       1.68704093    
   342.600006      0.447715729      0.955760241       1.62479210    
   343.200012      0.402323335      0.917191625       1.55922544    
   343.800018      0.364066452      0.877517402       1.49177933    
   344.400024      0.331800371      0.837418199       1.42361069    
   345.000000      0.304561555      0.797431290       1.35563290    
   345.600006      0.281546295      0.757973135       1.28855407    
   346.200012      0.262088120      0.719360113       1.22291195    
   346.800018      0.245636374      0.681826830       1.15910542    
   347.400024      0.231736988      0.645541906       1.09742105    
   348.000000      0.220015869      0.610621035       1.03805566    
   348.600006      0.210164785      0.577138126      0.981134713    
   349.200012      0.201929674      0.545133948      0.926727653    
   349.800018      0.195100948      0.514623642      0.874860108    
   350.400024      0.189505652      0.485602349      0.825523913    
   351.000000      0.185000941      0.458050042      0.778685033    
   351.600006      0.181468874      0.431935251      0.734289944    
   352.200012      0.178812161      0.407218069      0.692270756    
   352.800018      0.176950678      0.383852541      0.652549326    
   353.400024      0.175818682      0.361788481      0.615040421    
   354.000000      0.175362498      0.340973139      0.579654336    
   354.600006      0.175538659      0.321352184      0.546298742    
   355.200012      0.176312402      0.302870810      0.514880419    
   355.800018      0.177656427      0.285474300      0.485306352    
   356.400024      0.179549858      0.269108683      0.457484812    
   357.000000      0.181977451      0.253721088      0.431325883    
   357.600006      0.184928894      0.239260077      0.406742156    
   358.200012      0.188398257      0.225675881      0.383649021    
   358.800018      0.192383543      0.212920547      0.361964941    
   359.400024      0.196886316      0.200948060      0.341611713    
   360.000000      0.201911405      0.189714372      0.322514445    
   360.600006      0.207466662      0.179177478      0.304601729    
   361.200012      0.213562787      0.169297397      0.287805587    
   361.800018      0.220213175      0.160036132      0.272061437    
   362.400024      0.227433786      0.151357666      0.257308036    
   363.000000      0.235243067      0.143227920      0.243487477    
   363.600006      0.243661925      0.135614693      0.230544984    
   364.200012      0.252713650      0.128487587      0.218428895    
   364.800018      0.262423933      0.121817954      0.207090512    
   365.400024      0.272820830      0.115578838      0.196484014    
   366.000000      0.283934802      0.109744914      0.186566338    
   366.600006      0.295798719      0.104292393      0.177297041    
   367.200012      0.308447957       9.91989821E-02  0.168638244    
   367.800018      0.321920395       9.44438055E-02  0.160554454    
   368.400024      0.336256444       9.00073647E-02  0.153012499    
   369.000000      0.351499200       8.58714506E-02  0.145981446    
   369.600006      0.367694438       8.20191056E-02  0.139432460    
   370.200012      0.384890735       7.84345791E-02  0.133338764    
   370.800018      0.403139502       7.51032531E-02  0.127675503    
   371.400024      0.422495127       7.20116273E-02  0.122419737    
   372.000000      0.443015039       6.91472590E-02  0.117550313    
   372.600006      0.464759707       6.64987415E-02  0.113047838    
   373.200012      0.487792850       6.40556812E-02  0.108894631    
   373.800018      0.512181401       6.18086532E-02  0.105074689    
   374.400024      0.537995636       5.97492084E-02  0.101573639    
   375.000000      0.565309227       5.78698553E-02   9.83787403E-02
   375.600006      0.594199240       5.61640561E-02   9.54788849E-02
   376.200012      0.624746144       5.46262451E-02   9.28646028E-02
   376.800018      0.657033801       5.32518364E-02   9.05281082E-02
   377.400024      0.691149473       5.20372614E-02   8.84633288E-02
   378.000000      0.727183759       5.09800129E-02   8.66660029E-02
   378.600006      0.765230238       5.00787012E-02   8.51337761E-02
   379.200012      0.805385470       4.93331403E-02   8.38663280E-02
   379.800018      0.847748637       4.87444438E-02   8.28655437E-02
   380.400024      0.892421007       4.83151451E-02   8.21357369E-02
   381.000000      0.939505637       4.80493754E-02   8.16839263E-02
   381.600006      0.989106476       4.79530431E-02   8.15201625E-02
   382.200012       1.04132748       4.80340868E-02   8.16579312E-02
   382.800018       1.09627151       4.83027734E-02   8.21146965E-02
   383.400024       1.15403903       4.87720743E-02   8.29125047E-02
   384.000000       1.21472573       4.94581163E-02   8.40787739E-02
   384.600006       1.27842081       5.03807403E-02   8.56472328E-02
   385.200012       1.34520388       5.15642017E-02   8.76591131E-02
   385.800018       1.41514111       5.30380160E-02   9.01646018E-02
   386.400024       1.48828101       5.48380166E-02   9.32246074E-02
   387.000031       1.56464863       5.70076518E-02   9.69129875E-02
   387.600006       1.64423847       5.95995933E-02  0.101319283    
   388.200012       1.72700584       6.26777112E-02  0.106552087    
   388.800018       1.81285596       6.63195476E-02  0.112743206    
   389.400024       1.90163052       7.06193000E-02  0.120052785    
   390.000031       1.99309099       7.56915510E-02  0.128675610    
   390.600006       2.08689809       8.16757604E-02  0.138848752    
   391.200012       2.18258691       8.87416974E-02  0.150860846    
   391.800018       2.27953672       9.70959440E-02  0.165063053    
   392.400024       2.37693501      0.106989391      0.181881905    
   393.000031       2.47373486      0.118725754      0.201833725    
   393.600006       2.56860781      0.132670611      0.225539982    
   394.200012       2.65989161      0.149260238      0.253742337    
   394.800018       2.74553847      0.169008568      0.287314475    
   395.400024       2.82306981      0.192509815      0.327266574    
   396.000031       2.88955069      0.220432520      0.374735147    
   396.600006       2.94160080      0.253499120      0.430948377    
   397.200012       2.97546816      0.292443484      0.497153789    
   397.800018       2.98719358      0.337937713      0.574493945    
   398.400024       2.97289920      0.390481651      0.663818598    
   399.000031       2.92921042      0.450254738      0.765432835    
   399.600006       2.85379958      0.516942978      0.878802776    
   400.200012       2.74597573      0.589572966       1.00227368    
   400.800018       2.60718989      0.666404307       1.13288701    
   401.400024       2.44128418      0.744940281       1.26639807    
   402.000031       2.25433350      0.822098672       1.39756727    
   402.600006       2.05403423      0.894540310       1.52071798    
   403.200012       1.84874594      0.959091246       1.63045454    
   403.800018       1.64642859       1.01315176       1.72235739    
   404.400024       1.45375061       1.05498600       1.79347563    
   405.000031       1.27555788       1.08383203       1.84251392    
   405.600006       1.11475277       1.09983563       1.86971998    
   406.200012      0.972499371       1.10386205       1.87656486    
   406.800018      0.848613024       1.09725618       1.86533487    
   407.400024      0.741996288       1.08161116       1.83873832    
   408.000031      0.651029825       1.05858088       1.79958689    
   408.600006      0.573874176       1.02974916       1.75057304    
   409.200012      0.508676231      0.996550798       1.69413579    
   409.800018      0.453694522      0.960234225       1.63239765    
   410.400024      0.407363653      0.921852827       1.56714928    
   411.000031      0.368317842      0.882273793       1.49986494    
   411.600006      0.335389614      0.842196286       1.43173325    
   412.200012      0.307594895      0.802173555       1.36369467    
   412.800018      0.284112096      0.762635410       1.29647982    
   413.400024      0.264259517      0.723909080       1.23064506    
   414.000031      0.247473747      0.686238110       1.16660440    
   414.600006      0.233290121      0.649798214       1.10465658    
   415.200012      0.221325770      0.614710867       1.04500806    
   415.800018      0.211265266      0.581054389      0.987792075    
   416.400024      0.202848613      0.548873186      0.933084071    
   417.000031      0.195861369      0.518185079      0.880914330    
   417.600006      0.190126553      0.488987416      0.831278324    
   418.200012      0.185498029      0.461261719      0.784144700    
   418.800018      0.181855127      0.434977740      0.739461958    
   419.400024      0.179098263      0.410096437      0.697163761    
   420.000031      0.177145436      0.386572480      0.657173038    
   420.600006      0.175929308      0.364356101      0.619405210    
   421.200012      0.175394863      0.343394786      0.583770990    
   421.800018      0.175497502      0.323634386      0.550178289    
   422.400024      0.176201493      0.305020064      0.518533945    
   423.000031      0.177478701      0.287497103      0.488744915    
   423.600006      0.179307535      0.271011382      0.460719198    
   424.200012      0.181672111      0.255509913      0.434366703    
   424.800018      0.184561566      0.240941063      0.409599662    
   425.400024      0.187969461      0.227254853      0.386333108    
   426.000031      0.191893339      0.214403123      0.364485174    
   426.600006      0.196334377      0.202339604      0.343977213    
   427.200012      0.201297015      0.191020042      0.324733973    
   427.800018      0.206788763      0.180402175      0.306683600    
   428.400024      0.212819979      0.170445770      0.289757699    
   429.000031      0.219403744      0.161112607      0.273891330    
   429.600006      0.226555735      0.152366430      0.259022832    
   430.200012      0.234294102      0.144172952      0.245093912    
   430.800018      0.242639452      0.136499718      0.232049435    
   431.400024      0.251614809      0.129316136      0.219837353    
   432.000031      0.261245549      0.122593358      0.208408639    
   432.600006      0.271559447      0.116304234      0.197717130    
   433.200012      0.282586694      0.110423237      0.187719434    
   433.800018      0.294359893      0.104926400      0.178374812    
   434.400024      0.306914091       9.97912586E-02  0.169645071    
   435.000031      0.320286840       9.49967727E-02  0.161494449    
   435.600006      0.334518284       9.05232802E-02  0.153889507    
   436.200012      0.349651188       8.63524228E-02  0.146799043    
   436.800018      0.365731031       8.24670941E-02  0.140193984    
   437.400024      0.382806003       7.88514018E-02  0.134047315    
   438.000031      0.400927216       7.54906014E-02  0.128333956    
   438.600006      0.420148700       7.23710507E-02  0.123030730    
   439.200012      0.440527469       6.94801956E-02  0.118116274    
   439.800018      0.462123662       6.68065026E-02  0.113571003    
   440.400024      0.485000610       6.43394589E-02  0.109377027    
   441.000031      0.509224832       6.20695241E-02  0.105518140    
   441.600006      0.534866273       5.99881373E-02  0.101979785    
   442.200012      0.561998129       5.80876917E-02   9.87490267E-02
   442.800018      0.590697050       5.63615337E-02   9.58145633E-02
   443.400024      0.621043146       5.48039824E-02   9.31667238E-02
   444.000031      0.653119862       5.34103326E-02   9.07975212E-02
   444.600006      0.687014103       5.21768965E-02   8.87006819E-02
   445.200012      0.722815990       5.11010401E-02   8.68717209E-02
   445.800018      0.760618806       5.01812361E-02   8.53080526E-02
   446.400024      0.800518751       4.94171493E-02   8.40091035E-02
   447.000031      0.842614710       4.88097295E-02   8.29764903E-02
   447.600006      0.887007773       4.83613424E-02   8.22142288E-02
   448.200012      0.933800757       4.80759144E-02   8.17290023E-02
   448.800018      0.983097553       4.79591340E-02   8.15304741E-02
   449.400024       1.03500223       4.80186865E-02   8.16317126E-02
   450.000031       1.08961773       4.82645445E-02   8.20496753E-02
   450.600006       1.14704490       4.87093404E-02   8.28058273E-02
   451.200012       1.20738018       4.93687950E-02   8.39269012E-02
   451.800018       1.27071357       5.02622835E-02   8.54458287E-02
   452.400024       1.33712602       5.14134951E-02   8.74028876E-02
   453.000031       1.40668547       5.28512746E-02   8.98471177E-02
   453.600006       1.47944283       5.46106473E-02   9.28380489E-02
   454.200012       1.55542624       5.67340814E-02   9.64478850E-02
   454.800018       1.63463414       5.92730604E-02  0.100764148    
   455.400024       1.71702707       6.22900166E-02  0.105892971    
   456.000031       1.80251682       6.58607259E-02  0.111963175    
   456.600006       1.89095330       7.00772405E-02  0.119131245    
   457.200012       1.98210847       7.50515088E-02  0.127587497    
   457.800018       2.07565618       8.09197798E-02  0.137563556    
   458.400024       2.17114782       8.78479257E-02  0.149341390    
   459.000031       2.26798296       9.60377827E-02  0.163264140    
   459.600006       2.36537361      0.105734579      0.179748684    
   460.200012       2.46230340      0.117235295      0.199299887    
   460.800018       2.55747962      0.130897716      0.222525969    
   461.400024       2.64928222      0.147149280      0.250153601    
   462.000031       2.73571157      0.166494459      0.283040404    
   462.600006       2.81434250      0.189518034      0.322180450    
   463.200012       2.88229442      0.216880396      0.368696421    
   463.800018       2.93623757      0.249299258      0.423808455    
   464.400024       2.97245741      0.287510186      0.488766998    
   465.000031       2.98700762      0.332197487      0.564735353    
   465.600006       2.97598147      0.383888304      0.652609706    
   466.200012       2.93591905      0.442808658      0.752774298    
   466.800018       2.86433840      0.508712113      0.864810109    
   467.400024       2.76032543      0.580710590      0.987207413    
   468.000031       2.62505794      0.657156885       1.11716604    
   468.600006       2.46209431      0.735638320       1.25058436    
   469.200012       2.27726817      0.813127875       1.38231659    
   469.800018       2.07812810      0.886296093       1.50670254    
   470.400024       1.87301016      0.951927185       1.61827528    
   471.000031       1.66997313       1.00733542       1.71246934    
   471.600006       1.47587323       1.05067360       1.78614414    
   472.200012       1.29578567       1.08106470       1.83780909    
   472.800018       1.13283730       1.09855521       1.86754286    
   473.400024      0.988380015       1.10393703       1.87669206    
   474.000031      0.862366021       1.09851086       1.86746764    
   474.600006      0.753784478       1.08385110       1.84254599    
   475.200012      0.661060452       1.06161225       1.80473995    
   475.800018      0.582368195       1.03339124       1.75676429    
   476.400024      0.515848458       1.00064301       1.70109248    
   477.000031      0.459742457      0.964639008       1.63988566    
   477.600006      0.412462175      0.926455438       1.57497358    
   478.200012      0.372618020      0.886980593       1.50786638    
   478.800018      0.339019656      0.846932471       1.43978465    
   479.400024      0.310662389      0.806880355       1.37169611    
   480.000031      0.286706567      0.767267466       1.30435431    
   480.600006      0.266455144      0.728432298       1.23833454    
   481.200012      0.249331757      0.690627337       1.17406607    
   481.800018      0.234861001      0.654035568       1.11186016    
   482.400024      0.222651124      0.618784308       1.05193305    
   483.000031      0.212379381      0.584956527      0.994425774    
   483.600006      0.203779772      0.552600145      0.939419985    
   484.200012      0.196632907      0.521735847      0.886950731    
   484.800018      0.190757751      0.492363125      0.837017119    
   485.400024      0.186004803      0.464465171      0.789590657    
   486.000031      0.182250619      0.438012987      0.744621933    
   486.600006      0.179393336      0.412968397      0.702046156    
   487.200012      0.177349016      0.389286727      0.661787331    
   487.800018      0.176048711      0.366918653      0.623761594    
   488.400024      0.175436065      0.345811933      0.587880135    
   489.000031      0.175465330      0.325912535      0.554051161    
   489.600006      0.176099792      0.307165682      0.522181511    
   490.200012      0.177310467      0.289516598      0.492178082    
   490.800018      0.179075032      0.272911102      0.463948756    
   491.400024      0.181376979      0.257296026      0.437403142    
   492.000031      0.184204876      0.242619589      0.412453204    
   492.600006      0.187551796      0.228831604      0.389013648    
   493.200012      0.191414833      0.215883687      0.367002189    
   493.800018      0.195794731      0.203729346      0.346339822    
   494.400024      0.200695559      0.192324072      0.326950848    
   495.000031      0.206124485      0.181625366      0.308763057    
   495.600006      0.212091550      0.171592772      0.291707665    
   496.200012      0.218609512      0.162187830      0.275719285    
   496.800018      0.225693733      0.153374076      0.260735899    
   497.400024      0.233362079      0.145116955      0.246698797    
   498.000031      0.241634876      0.137383834      0.233552486    
   498.600006      0.250534862      0.130143881      0.221244574    
   499.200012      0.260087132      0.123368047      0.209725663    
   499.800018      0.270319194      0.117028989      0.198949262    
   500.400024      0.281260937      0.111100994      0.188871667    
   501.000031      0.292944670      0.105559915      0.179451838    
   501.600006      0.305405170      0.100383110      0.170651272    
   502.200012      0.318679690       9.55493823E-02  0.162433937    
   502.800018      0.332808077       9.10389051E-02  0.154766127    
   503.400024      0.347832739       8.68331641E-02  0.147616372    
   504.000031      0.363798857       8.29149187E-02  0.140955359    
   504.600006      0.380754322       7.92681277E-02  0.134755820    
   505.200012      0.398749858       7.58779198E-02  0.128992453    
   505.800018      0.417839140       7.27305189E-02  0.123641878    
   506.400024      0.438078851       6.98132440E-02  0.118682519    
   507.000031      0.459528774       6.71144500E-02  0.114094570    
   507.600006      0.482251823       6.46234974E-02  0.109859951    
   508.200012      0.506314158       6.23307414E-02  0.105962262    
   508.800018      0.531785309       6.02274984E-02  0.102386750    
   509.400024      0.558738112       5.83060496E-02   9.91202891E-02
   510.000031      0.587248802       5.65596335E-02   9.61513817E-02
   510.600006      0.617397010       5.49824499E-02   9.34701711E-02
   511.200012      0.649265885       5.35696819E-02   9.10684615E-02
   511.800018      0.682941854       5.23175150E-02   8.89397785E-02
   512.400024      0.718514681       5.12231886E-02   8.70794207E-02
   513.000000      0.756077290       5.02850451E-02   8.54845792E-02
   513.600037      0.795725584       4.95026037E-02   8.41544271E-02
   514.200012      0.837558091       4.88766581E-02   8.30903202E-02
   514.800049      0.881675720       4.84093986E-02   8.22959840E-02
   515.400024      0.928181052       4.81045619E-02   8.17777663E-02
   516.000000      0.977177918       4.79676202E-02   8.15449655E-02
   516.600037       1.02877033       4.80060056E-02   8.16102177E-02
   517.200012       1.08306158       4.82294112E-02   8.19900036E-02
   517.800049       1.14015269       4.86501306E-02   8.27052221E-02
   518.400024       1.20014083       4.92835008E-02   8.37819502E-02
   519.000000       1.26311684       5.01484349E-02   8.52523372E-02
   519.600037       1.32916284       5.12680784E-02   8.71557295E-02
   520.200012       1.39834857       5.26706204E-02   8.95400494E-02
   520.800049       1.47072721       5.43903001E-02   9.24635082E-02
   521.400024       1.54632974       5.64686432E-02   9.59966928E-02
   522.000000       1.62515867       5.89559823E-02  0.100225165    
   522.600037       1.70717931       6.19133525E-02  0.105252698    
   523.200012       1.79230988       6.54148236E-02  0.111205198    
   523.800049       1.88040829       6.95503652E-02  0.118235625    
   524.400024       1.97125649       7.44293854E-02  0.126529962    
   525.000000       2.06454110       8.01850185E-02  0.136314541    
   525.600037       2.15982914       8.69793594E-02  0.147864923    
   526.200012       2.25653982       9.50096548E-02  0.161516428    
   526.800049       2.35390925      0.104515620      0.177676573    
   527.400024       2.45094991      0.115787700      0.196839109    
   528.000000       2.54640436      0.129176050      0.219599307    
   528.600037       2.63869357      0.145099506      0.246669188    
   529.200012       2.72586536      0.164053202      0.278890461    
   529.800049       2.80554628      0.186612487      0.317241251    
   530.400024       2.87490988      0.213429451      0.362830102    
   531.000000       2.93067741      0.245216578      0.416868240    
   531.600037       2.96917391      0.282710165      0.480607361    
   532.200012       2.98646927      0.326605171      0.555228889    
   532.800049       2.97863388      0.377453834      0.641671598    
   533.400024       2.94213033      0.435525924      0.740394175    
   534.000000       2.87433219      0.500639498      0.851087272    
   534.600037       2.77411175      0.571989357      0.972382069    
   535.200012       2.64238048      0.648020446       1.10163498    
   535.800049       2.48241401      0.726405621       1.23488975    
   536.400024       2.29979897      0.804176867       1.36710083    
   537.000000       2.10192418      0.878020167       1.49263453    
   537.600037       1.89708781      0.944684148       1.60596335    
   538.200012       1.69343305       1.00140238       1.70238435    
   538.800049       1.49799454       1.04621875       1.77857220    
   539.400024       1.31607246       1.07814193       1.83284163    
   540.000000       1.15101850       1.09711719       1.86509955    
   540.600037       1.00437593       1.10386062       1.87656343    
   541.200012      0.876239002       1.09962571       1.86936402    
   541.800049      0.765688062       1.08596551       1.84614158    
   542.400024      0.671196640       1.06453323       1.80970669    
   543.000000      0.590955555       1.03693771       1.76279438    
   543.600037      0.523101449       1.00465345       1.70791101    
   544.200012      0.465859145      0.968974233       1.64725626    
   544.800049      0.417618632      0.930999041       1.58269835    
   545.400024      0.376966715      0.891637444       1.51578367    
   546.000000      0.342690229      0.851626337       1.44776475    
   546.600037      0.313763767      0.811551213       1.37963700    
   547.200012      0.289329469      0.771869004       1.31217730    
   547.800049      0.268674731      0.732929409       1.24598002    
   548.400024      0.251210123      0.694994211       1.18149018    
   549.000000      0.236449346      0.658253729       1.11903143    
   549.600037      0.223991647      0.622841179       1.05883014    
   550.200012      0.213506848      0.588844240       1.00103533    
   550.800049      0.204722852      0.556314528      0.945734859    
   551.400024      0.197415262      0.525275648      0.892968714    
   552.000000      0.191398919      0.495729208      0.842739761    
   552.600037      0.186520934      0.467660129      0.795022368    
   553.200012      0.182655036      0.441040695      0.749769270    
   553.800049      0.179697052      0.415833652      0.706917286    
   554.400024      0.177561089      0.391994983      0.666391551    
   555.000000      0.176176578      0.369475842      0.628109038    
   555.600037      0.175485775      0.348224252      0.591981351    
   556.200012      0.175441787      0.328186333      0.557916880    
   556.800049      0.176006913      0.309307367      0.525822639    
   557.400024      0.177151322      0.291532576      0.495605469    
   558.000000      0.178851962      0.274807632      0.467173070    
   558.600037      0.181091681      0.259079278      0.440434843    
   559.200012      0.183858469      0.244295523      0.415302455    
   559.800049      0.187144890      0.230406001      0.391690254    
   560.400024      0.190947607      0.217362091      0.369515628    
   561.000000      0.195266947      0.205117106      0.348699152    
   561.600037      0.200106621      0.193626285      0.329164773    
   562.200012      0.205473423      0.182846919      0.310839832    
   562.800049      0.211377069      0.172738299      0.293655157    
   563.400024      0.217830002      0.163261726      0.277544975    
   564.000000      0.224847287      0.154380500      0.262446880    
   564.600037      0.232446507      0.146059856      0.248301789    
   565.200012      0.240647703      0.138266936      0.235053822    
   565.800049      0.249473318      0.130970702      0.222650230    
   566.400024      0.258948207      0.124141909      0.211041287    
   567.000000      0.269099563      0.117753007      0.200180158    
   567.600037      0.279956996      0.111778103      0.190022811    
   568.200012      0.291552544      0.106192864      0.180527911    
   568.800049      0.303920686      0.100974478      0.171656653    
   569.400024      0.317098379       9.61015821E-02  0.163372725    
   570.000000      0.331125170       9.15541872E-02  0.155642152    
   570.600037      0.346043169       8.73136371E-02  0.148433223    
   571.200012      0.361897230       8.33625421E-02  0.141716361    
   571.800049      0.378734887       7.96847269E-02  0.135464072    
   572.400024      0.396606594       7.62651786E-02  0.129650831    
   573.000000      0.415565640       7.30900019E-02  0.124253027    
   573.600037      0.435668349       7.01463893E-02  0.119248882    
   574.200012      0.456974149       6.74225688E-02  0.114618383    
   574.800049      0.479545563       6.49077892E-02  0.110343255    
   575.400024      0.503448427       6.25922903E-02  0.106406897    
   576.000000      0.528751791       6.04672730E-02  0.102794372    
   576.600037      0.555528104       5.85249104E-02   9.94923562E-02
   577.200012      0.583853245       5.67583293E-02   9.64891687E-02
   577.800049      0.613806486       5.51616177E-02   9.37747583E-02
   578.400024      0.645470500       5.37298396E-02   9.13407356E-02
   579.000000      0.678931355       5.24590649E-02   8.91804174E-02
   579.600037      0.714278460       5.13464063E-02   8.72889012E-02
   580.200012      0.751604319       5.03900759E-02   8.56631398E-02
   580.800049      0.791004539       4.95894514E-02   8.43020752E-02
   581.400024      0.832577348       4.89451699E-02   8.32068026E-02
   582.000000      0.876423359       4.84592579E-02   8.23807493E-02
   582.600037      0.922645032       4.81352583E-02   8.18299502E-02
   583.200012      0.971346080       4.79784273E-02   8.15633386E-02
   583.800049       1.02263057       4.79959622E-02   8.15931484E-02
   584.400024       1.07660186       4.81972732E-02   8.19353834E-02
   585.000000       1.13336134       4.85943332E-02   8.26103911E-02
   585.600037       1.19300663       4.92021032E-02   8.36436003E-02
   586.200012       1.25562966       5.00390455E-02   8.50664005E-02
   586.800049       1.32131350       5.11277765E-02   8.69172439E-02
   587.400024       1.39012969       5.24958521E-02   8.92429799E-02
   588.000000       1.46213341       5.41767552E-02   9.21005160E-02
   588.600037       1.53735864       5.62110841E-02   9.55588818E-02
   589.200012       1.61581147       5.86480647E-02   9.97017547E-02
   589.800049       1.69746208       6.15473799E-02  0.104630589    
   590.400024       1.78223467       6.49814457E-02  0.110468499    
   591.000000       1.86999500       6.90382197E-02  0.117365010    
   591.600037       1.96053469       7.38246366E-02  0.125501916    
   592.200012       2.05355263       7.94708282E-02  0.135100439    
   592.800049       2.14863110       8.61352161E-02  0.146429911    
   593.400024       2.24520826       9.40106139E-02  0.159818083    
   594.000000       2.34254313      0.103331380      0.175663397    
   594.600037       2.43967676      0.114381604      0.194448784    
   595.200012       2.53538561      0.127504021      0.216756895    
   595.800049       2.62813091      0.143109024      0.243285403    
   596.400024       2.71600628      0.161682546      0.274860382    
   597.000000       2.79668927      0.183790565      0.312444031    
   597.600037       2.86740732      0.210076734      0.357130527    
   598.200012       2.92493296      0.241247877      0.410121471    
   598.800049       2.96563220      0.278040141      0.472668350    
   599.400024       2.98559403      0.321157664      0.545968115    
   600.000000       2.98087192      0.371175617      0.630998671    
   600.600037       2.94785881      0.428404808      0.728288293    
   601.200012       2.88379312      0.492724866      0.837632418    
   601.800049       2.78734303      0.563410938      0.957798779    
   602.400024       2.65916061      0.638998926       1.08629835    
   603.000000       2.50224090      0.717248023       1.21932185    
   603.600037       2.32191825      0.795252860       1.35193014    
   604.200012       2.12541175      0.869720519       1.47852516    
   604.800049       1.92096639      0.937370121       1.59352946    
   605.400024       1.71679616      0.995359719       1.69211173    
   606.000000       1.52010357       1.04162765       1.77076721    
   606.600037       1.33640897       1.07506847       1.82761669    
   607.200012       1.16928899       1.09552515       1.86239290    
   607.800049       1.02048171       1.10363531       1.87618005    
   608.400024      0.890228033       1.10060227       1.87102389    
   609.000000      0.777704358       1.08795524       1.84952402    
   609.600037      0.681436539       1.06734431       1.81448531    
   610.200012      0.599635124       1.04038882       1.76866102    
   610.800049      0.530434310       1.00858188       1.71458924    
   611.400024      0.472043931      0.973239422       1.65450716    
   612.000000      0.422832549      0.935483098       1.59032142    
   612.600037      0.381363571      0.896243811       1.52361453    
   613.200012      0.346401095      0.856277347       1.45567155    
   613.800049      0.316898853      0.816185653       1.38751566    
   614.400024      0.291980684      0.776439548       1.31994724    
   615.000000      0.270918220      0.737400115       1.25358021    
   615.600037      0.253108829      0.699338377       1.18887532    
   616.200012      0.238055170      0.662452340       1.12616909    
   616.800049      0.225347340      0.626881182       1.06569815    
   617.400024      0.214647666      0.592717290       1.00761962    
   618.000000      0.205677867      0.560016155      0.952027678    
   618.600037      0.198208466      0.528804183      0.898967326    
   619.200012      0.192050114      0.499085367      0.848445356    
   619.800049      0.187046468      0.470846325      0.800439000    
   620.400024      0.183068439      0.444060624      0.754903316    
   621.000000      0.180009454      0.418691993      0.711776614    
   621.600037      0.177781686      0.394697070      0.670985222    
   622.200012      0.176312909      0.372027516      0.632446945    
   622.800049      0.175544009      0.350631624      0.596073925    
   623.400024      0.175426915      0.330455691      0.561774850    
   624.000000      0.175922915      0.311445057      0.529456794    
   624.600037      0.177001327      0.293544918      0.499026537    
   625.200012      0.178638369      0.276700884      0.470391661    
   625.800049      0.180816233      0.260859519      0.443461359    
   626.400024      0.183522344      0.245968714      0.418146968    
   627.000000      0.186748773      0.231977895      0.394362569    
   627.600037      0.190491706      0.218838230      0.372025132    
   628.200012      0.194751084      0.206502795      0.351054877    
   628.800049      0.199530229      0.194926620      0.331375390    
   629.400024      0.204835579      0.184066743      0.312913597    
