   v                i               sumac            sumas
  -3.18000007       4.98575997E-03 -0.485527426     -0.598803163    
  -3.17333341       5.00651542E-03 -0.492124707     -0.599754751    
  -3.16666651       5.02744317E-03 -0.498770505     -0.600266516    
  -3.15999985       5.04850596E-03 -0.505436182     -0.600336730    
  -3.15333319       5.06965211E-03 -0.512090862     -0.599965572    
  -3.14666653       5.09092771E-03 -0.518706322     -0.599156082    
  -3.13999987       5.11236256E-03 -0.525255382     -0.597912669    
  -3.13333321       5.13396878E-03 -0.531708062     -0.596242070    
  -3.12666655       5.15565556E-03 -0.538037062     -0.594151437    
  -3.11999989       5.17749740E-03 -0.544216096     -0.591651142    
  -3.11333323       5.19944867E-03 -0.550218105     -0.588752687    
  -3.10666656       5.22155035E-03 -0.556019008     -0.585469127    
  -3.09999990       5.24382433E-03 -0.561594129     -0.581815720    
  -3.09333324       5.26624406E-03 -0.566920221     -0.577808559    
  -3.08666658       5.28875599E-03 -0.571975470     -0.573464572    
  -3.07999992       5.31142205E-03 -0.576739967     -0.568802774    
  -3.07333326       5.33424504E-03 -0.581193924     -0.563843846    
  -3.06666660       5.35723707E-03 -0.585319698     -0.558609068    
  -3.05999994       5.38034365E-03 -0.589100897     -0.553119838    
  -3.05333328       5.40362485E-03 -0.592523038     -0.547399759    
  -3.04666662       5.42700291E-03 -0.595572293     -0.541472197    
  -3.03999996       5.45060169E-03 -0.598237753     -0.535363078    
  -3.03333330       5.47432853E-03 -0.600509048     -0.529096186    
  -3.02666664       5.49818529E-03 -0.602377594     -0.522697985    
  -3.01999998       5.52224275E-03 -0.603837550     -0.516194105    
  -3.01333332       5.54643525E-03 -0.604883254     -0.509611130    
  -3.00666666       5.57072507E-03 -0.605511129     -0.502975225    
  -3.00000000       5.59527427E-03 -0.605721116     -0.496312946    
  -2.99333334       5.61989238E-03 -0.605511487     -0.489650577    
  -2.98666668       5.64470189E-03 -0.604885221     -0.483014882    
  -2.98000002       5.66971488E-03 -0.603845716     -0.476431012    
  -2.97333336       5.69486013E-03 -0.602397203     -0.469924539    
  -2.96666670       5.72015112E-03 -0.600546420     -0.463520974    
  -2.96000004       5.74564561E-03 -0.598301828     -0.457244396    
  -2.95333338       5.77128073E-03 -0.595672548     -0.451119274    
  -2.94666672       5.79714077E-03 -0.592670143     -0.445168197    
  -2.94000006       5.82313212E-03 -0.589306116     -0.439413846    
  -2.93333340       5.84930647E-03 -0.585594416     -0.433877319    
  -2.92666650       5.87560702E-03 -0.581549227     -0.428579152    
  -2.91999984       5.90218883E-03 -0.577188134     -0.423538446    
  -2.91333318       5.92883071E-03 -0.572526157     -0.418774277    
  -2.90666652       5.95573895E-03 -0.567582965     -0.414302737    
  -2.89999986       5.98277571E-03 -0.562376559     -0.410140574    
  -2.89333320       6.00999827E-03 -0.556926847     -0.406301916    
  -2.88666654       6.03739824E-03 -0.551254570     -0.402800381    
  -2.87999988       6.06505433E-03 -0.545382082     -0.399647743    
  -2.87333322       6.09282032E-03 -0.539329588     -0.396855325    
  -2.86666656       6.12081168E-03 -0.533120096     -0.394431621    
  -2.85999990       6.14899164E-03 -0.526776671     -0.392384976    
  -2.85333323       6.17736718E-03 -0.520321488     -0.390721589    
  -2.84666657       6.20591454E-03 -0.513778865     -0.389446974    
  -2.83999991       6.23464910E-03 -0.507172167     -0.388564557    
  -2.83333325       6.26364443E-03 -0.500524700     -0.388075858    
  -2.82666659       6.29278691E-03 -0.493859649     -0.387982726    
  -2.81999993       6.32214593E-03 -0.487200528     -0.388283998    
  -2.81333327       6.35168096E-03 -0.480570674     -0.388978094    
  -2.80666661       6.38150191E-03 -0.473993719     -0.390060574    
  -2.79999995       6.41145930E-03 -0.467491478     -0.391528279    
  -2.79333329       6.44163368E-03 -0.461086452     -0.393374473    
  -2.78666663       6.47200225E-03 -0.454800993     -0.395591885    
  -2.77999997       6.50265487E-03 -0.448654383     -0.398172021    
  -2.77333331       6.53337035E-03 -0.442669481     -0.401106358    
  -2.76666665       6.56448724E-03 -0.436863780     -0.404382050    
  -2.75999999       6.59573264E-03 -0.431258321     -0.407988876    
  -2.75333333       6.62716012E-03 -0.425870657     -0.411913902    
  -2.74666667       6.65891403E-03 -0.420717865     -0.416141957    
  -2.74000001       6.69082347E-03 -0.415816694     -0.420660108    
  -2.73333335       6.72292057E-03 -0.411183208     -0.425451905    
  -2.72666669       6.75528683E-03 -0.406831145     -0.430500805    
  -2.72000003       6.78792037E-03 -0.402773827     -0.435790092    
  -2.71333337       6.82078395E-03 -0.399024576     -0.441301346    
  -2.70666671       6.85383938E-03 -0.395594716     -0.447016835    
  -2.70000005       6.88719098E-03 -0.392493635     -0.452917486    
  -2.69333339       6.92072604E-03 -0.389731616     -0.458983719    
  -2.68666673       6.95445342E-03 -0.387316346     -0.465196252    
  -2.67999983       6.98859058E-03 -0.385252714     -0.471535265    
  -2.67333317       7.02280272E-03 -0.383549482     -0.477979958    
  -2.66666651       7.05733104E-03 -0.382209122     -0.484508991    
  -2.65999985       7.09212618E-03 -0.381235093     -0.491103441    
  -2.65333319       7.12719932E-03 -0.380629569     -0.497741908    
  -2.64666653       7.16245687E-03 -0.380394310     -0.504403710    
  -2.63999987       7.19800731E-03 -0.380528152     -0.511067629    
  -2.63333321       7.23380735E-03 -0.381030262     -0.517714858    
  -2.62666655       7.26991892E-03 -0.381897509     -0.524323642    
